gene_id	HSMM.longNonPolyA	BJ.longNonPolyA	NHEK.longNonPolyA	HSMM.longPolyA	MCF.7.longNonPolyA	HUVEC.longNonPolyA	K562.longNonPolyA	BJ.longPolyA	AG04450.longNonPolyA	NHEK.longPolyA	HUVEC.longPolyA	MCF.7.longPolyA	HMEC.longNonPolyA	K562.longPolyA	AG04450.longPolyA	HMEC.longPolyA	NHEK.longNonPolyA.1	HEPG2.longNonPolyA	NHEK.longPolyA.1	HEPG2.longPolyA	SK.N.SH_RA.longNonPolyA	A549.longNonPolyA	SK.N.SH_RA.longPolyA	H1.HESC.longNonPolyA	A549.longPolyA	NHLF.longNonPolyA	H1.HESC.longPolyA	GM12878.longNonPolyA	HELA.S3.longNonPolyA	NHLF.longPolyA	HELA.S3.longPolyA	GM12878.longPolyA	entropyExpr	sumExpr	varianceExpr	averageExpr	minExpr	maxExpr	maxExprType	threeTimesRest	nTimesRest	tissSpec	HSMM.longNonPolyA.ExprLabel	BJ.longNonPolyA.ExprLabel	NHEK.longNonPolyA.ExprLabel	HSMM.longPolyA.ExprLabel	MCF.7.longNonPolyA.ExprLabel	HUVEC.longNonPolyA.ExprLabel	K562.longNonPolyA.ExprLabel	BJ.longPolyA.ExprLabel	AG04450.longNonPolyA.ExprLabel	NHEK.longPolyA.ExprLabel	HUVEC.longPolyA.ExprLabel	MCF.7.longPolyA.ExprLabel	HMEC.longNonPolyA.ExprLabel	K562.longPolyA.ExprLabel	AG04450.longPolyA.ExprLabel	HMEC.longPolyA.ExprLabel	NHEK.longNonPolyA.1.ExprLabel	HEPG2.longNonPolyA.ExprLabel	NHEK.longPolyA.1.ExprLabel	HEPG2.longPolyA.ExprLabel	SK.N.SH_RA.longNonPolyA.ExprLabel	A549.longNonPolyA.ExprLabel	SK.N.SH_RA.longPolyA.ExprLabel	H1.HESC.longNonPolyA.ExprLabel	A549.longPolyA.ExprLabel	NHLF.longNonPolyA.ExprLabel	H1.HESC.longPolyA.ExprLabel	GM12878.longNonPolyA.ExprLabel	HELA.S3.longNonPolyA.ExprLabel	NHLF.longPolyA.ExprLabel	HELA.S3.longPolyA.ExprLabel	GM12878.longPolyA.ExprLabel	expressed	transcriptType	geneType	gene_id_short	external_gene_id	withinSubset	gene_biotype	lncRnaName	label
ENSG00000244879.1	0.002328	0.004409	0	0.122878	0.029762	0.020016	0.091875	0.097589	0.009183	0.053257	0.050077	0.320371	0.012388	0.294829	0.093522	0.027231	0.043916	0.108579	0.075042	0.16863	0.015371	0.028037	0.127551	0.144854	0.130003	6.9e-05	0.060066	0.040135	0.107807	0.094378	0.364138	0.173912	4.34191279477857	2.912203	0.00856541921952319	0.09100634375	0	0.364138	HELA.S3.longPolyA	none	1.1366134887365	0.153326571503507	low	mid	none	mid	high	mid	high	mid	mid	mid	mid	high	mid	high	mid	mid	mid	high	mid	high	mid	high	mid	high	mid	low	mid	mid	high	mid	high	high	yes	unknown	derrienLncRNA	ENSG00000244879	ENSG00000244879	rest	nonFunctional	ENSG00000244879	0
ENSG00000245532.2	0.075295	0.870372	0.139981	0.875087	0.377166	5.512778	0.607168	3.457732	0.647716	3.97395	1.684215	3.286275	0.132818	2.251513	1.498474	0.959213	3.079562	1.660614	3.969167	0.560003	2.336583	0.380426	3.487432	0.209148	3.396783	0.227038	0.055526	0.424027	1.275412	2.091581	6.621553	1.957399	4.4066276966503	58.082007	2.85980420750253	1.81506271875	0.055526	6.621553	HELA.S3.longPolyA	none	1.20112817893265	0.142872866497778	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	mid	high	high	high	high	high	yes	unknown	derrienLncRNA	ENSG00000245532	ENSG00000245532	rest	nonFunctional	ENSG00000245532	1
ENSG00000245694.2	0.000454	0.001394	0.00028	0.282244	0.000303	0.000236	0.005932	0.193416	0	0.132696	0.019977	0.254916	0	0.293172	0.003161	0.06269	0.000937	0.001772	0.160946	0	0.000873	0.001201	0.092132	0.000499	0.268933	0	0.008256	0.00128	0.000677	0.019743	0.241212	0.102353	3.50602339221343	2.151685	0.0103597238276845	0.06724015625	0	0.293172	K562.longPolyA	none	1.03871827213333	0.163700344124053	low	low	low	mid	low	low	mid	mid	none	mid	low	high	none	high	low	mid	low	low	mid	none	low	low	mid	low	high	none	low	low	low	low	high	mid	yes	unknown	derrienLncRNA	ENSG00000245694	ENSG00000245694	rest	nonFunctional	ENSG00000245694	1
ENSG00000245910.2	0.005642	0.007846	0.005405	0.616017	0.035654	0.019962	0.123841	2.689058	0.016706	1.109387	0.372251	1.044224	0.01461	2.888691	1.865256	0.347145	0.026116	0.252994	1.381307	0.778515	0.008372	0.0232	1.376441	0.181906	2.977585	0.003174	0.33173	0.073066	0.165124	1.979469	2.135677	1.752683	3.94839392622491	24.609054	0.908837146044706	0.7690329375	0.003174	2.977585	A549.longPolyA	none	1.0307731079579	0.149526143471821	mid	mid	mid	high	high	mid	high	high	mid	high	high	high	mid	high	high	high	mid	high	high	high	mid	high	high	high	high	mid	high	high	high	high	high	high	yes	unknown	derrienLncRNA	ENSG00000245910	ENSG00000245910	rest	nonFunctional	ENSG00000245910	1
ENSG00000247516.2	0.003548	0.005645	0.003154	0.176315	0.004984	0.006815	0.039574	0.24873	0.010154	0.170079	0.078	0.039999	0	0.41651	0.199572	0.077937	0.008294	0.054049	0.153298	0.103048	0.009284	0.003645	0.320289	0.030736	0.094123	0.000314	0.064418	0	0.059128	0.151339	0.543157	0	3.9236494509274	3.076138	0.0171033067899637	0.0961293125	0	0.543157	HELA.S3.longPolyA	none	1.30406712924059	0.19929224480309	mid	mid	low	mid	mid	mid	mid	mid	mid	mid	mid	mid	none	high	mid	mid	low	mid	mid	mid	mid	mid	high	mid	mid	low	mid	none	mid	mid	high	none	yes	unknown	derrienLncRNA	ENSG00000247516	ENSG00000247516	rest	nonFunctional	ENSG00000247516	0
ENSG00000247556.1	0.035963	0.023874	0.024845	0.637912	0.021802	0.080562	0.275008	0.474328	0.037306	0.653361	0.286194	0.212337	0.07725	0.831092	0.313453	0.38119	0.301458	0.170125	0.479895	0.33182	0.039419	0.044641	0.296888	0.73291	0.461249	0.012714	0.508702	0.187504	0.173109	0.622001	0.673593	0.744619	4.50085251957724	10.147124	0.0650266424959194	0.317097625	0.012714	0.831092	K562.longPolyA	none	1.1161305311844	0.110770649459151	high	high	high	high	mid	high	high	high	high	high	mid	high	high	high	high	high	high	high	high	high	high	high	high	high	high	mid	high	high	high	high	high	high	yes	unknown	derrienLncRNA	ENSG00000247556	ENSG00000247556	rest	nonFunctional	ENSG00000247556	1
ENSG00000247844.1	0.000201	0	0.002479	0.000346	0.000626	0.002709	0.000679	0	0	0.002957	0	0	0	0	0.000249	0.004948	0	7.41765	0.002846	0.885653	0	0.012881	0	0.001189	0.045367	0	0.00023	0.02835	6.266291	0	10.769134	0.009863	1.75716620277016	25.454648	6.15489187672871	0.79545775	0	10.769134	HELA.S3.longPolyA	none	1.45182557818177	0.387381777870026	low	none	low	low	low	low	low	none	none	low	none	none	none	none	low	low	none	high	low	high	none	mid	none	low	mid	none	low	mid	high	none	high	mid	yes	unknown	derrienLncRNA	ENSG00000247844	ENSG00000247844	rest	nonFunctional	ENSG00000247844	1
ENSG00000248103.1	0.000265	0.001803	0	0	0.004165	0.012097	0.093029	0.000939	0.001862	0	0.00084	0.005587	0	0.267335	0.001447	0	0.000388	0.021335	0.000387	0.014353	0.155523	0	0.334207	0.214017	0.000332	0	0.172715	0.003252	0.012837	0.00289	0	0.001307	2.87586070231257	1.322912	0.00767741148935484	0.041341	0	0.334207	SK.N.SH_RA.longPolyA	none	1.25014307890849	0.261251205923627	low	low	none	none	mid	mid	high	low	low	none	low	low	none	high	low	none	low	mid	low	mid	high	none	high	high	low	none	high	low	mid	low	none	low	yes	unknown	derrienLncRNA	ENSG00000248103	ENSG00000248103	rest	nonFunctional	ENSG00000248103	0
ENSG00000248329.1	0	0	0	0.000602	0	0	0	0	0	0	0.001322	0.000566	0	0	0	0	0	0	0	0	0	0	0	0.279666	0.000239	0	0.996835	0.003624	0	0	0	0.050111	1.0091861221499	1.332965	0.0328675792481361	0.04165515625	0	0.996835	H1.HESC.longPolyA	H1.HESC.longPolyA	3.56437679231655	0.626836183336746	none	none	none	low	none	none	none	none	none	none	low	low	none	none	none	none	none	none	none	none	none	none	none	high	low	none	high	low	none	none	none	mid	yes	unknown	derrienLncRNA	ENSG00000248329	ENSG00000248329	rest	nonFunctional	ENSG00000248329	0
ENSG00000248596.1	0	0	0	0.007447	0.002166	0.000207	0.028319	0.000953	0.000219	0.007591	0	0.002329	0	0.209207	0.000514	0.001595	0.000586	0.006997	0.003925	0.006135	0.00062	0.00014	0.002287	0.00371	0.001606	0.000442	0.002566	0.000169	0.004335	0.001612	0.000965	0.001479	1.96547190114427	0.298121	0.00135725162356351	0.00931628125	0	0.209207	K562.longPolyA	K562.longPolyA	7.38751368339278	0.590031187860514	none	none	none	low	low	low	mid	low	low	low	none	low	none	high	low	low	low	low	low	low	low	low	low	low	low	low	low	low	low	low	low	low	yes	unknown	derrienLncRNA	ENSG00000248596	ENSG00000248596	rest	nonFunctional	ENSG00000248596	0
ENSG00000248810.1	0	0.004741	0	0.003236	0	0.005715	0.21393	0.066467	0.001209	0.000664	0.019735	0	0	0.328225	0.004929	0.000933	0.001402	0	0.000641	0.000515	0.000486	0.001663	0.002582	0.024883	0.001246	0.001011	0.002563	0	0.000777	0.004586	0.00092	0	2.13366250295804	0.693059	0.00464678929582964	0.02165809375	0	0.328225	K562.longPolyA	none	1.53426354414996	0.423326746468878	none	mid	none	low	none	low	high	mid	low	low	low	none	none	high	low	low	low	none	low	low	low	low	low	mid	low	low	low	none	low	low	low	none	yes	unknown	derrienLncRNA	ENSG00000248810	ENSG00000248810	rest	nonFunctional	ENSG00000248810	0
ENSG00000249069.2	0	0	0.002948	0	0	0	0.040119	0	0	0	0	0.000218	0	0.350222	0	0	0	0	0.000522	0	0	0.000189	0	0	0.000595	0	0	0.058955	0.000845	0	0	0.194413	1.63644479466593	0.649026	0.00491560060083468	0.0202820625	0	0.350222	K562.longPolyA	none	1.8014330317417	0.470268264318165	none	none	low	none	none	none	mid	none	none	none	none	low	none	high	none	none	none	none	low	none	none	low	none	none	low	none	none	high	low	none	none	high	yes	unknown	derrienLncRNA	ENSG00000249069	ENSG00000249069	rest	nonFunctional	ENSG00000249069	0
ENSG00000249152.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.655371	0	0	0.242789	0	0	0	0	0	0.841920871465142	0.89816	0.014943501302	0.0280675	0	0.655371	H1.HESC.longNonPolyA	none	2.6993438747225	0.612109908655629	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	high	none	none	high	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000249152	ENSG00000249152	rest	nonFunctional	ENSG00000249152	0
ENSG00000249430.1	0	0.003121	5e-04	0.000943	0.002761	0	0	0.092508	0.000865	0.004469	0.000654	0.01205	0	0	0.009658	0	0.005006	0	0.002795	0.001051	0.007513	0.003206	0.053276	0.748631	0.010451	0.000224	1.094359	0	0.000859	0.001125	0	0	1.62986761387516	2.056025	0.0528340307254667	0.06425078125	0	1.094359	H1.HESC.longPolyA	none	1.46181363048017	0.465030667231695	none	mid	low	low	low	none	none	mid	low	low	low	mid	none	none	low	none	low	none	low	low	mid	mid	mid	high	mid	low	high	none	low	low	none	none	yes	unknown	derrienLncRNA	ENSG00000249430	ENSG00000249430	rest	nonFunctional	ENSG00000249430	0
ENSG00000249790.2	0.002076	0	0.009206	0.011694	0.001318	0.013027	0.000731	0.015133	0	0.215354	0.211034	0.000351	0	0.013574	0.001943	0.005177	0.028746	0.018246	0.233329	0.067089	0.000871	0.00034	0.000295	2.345234	0.003584	0.00146	11.852211	0.00098	0.015279	0.019665	0.010881	0.000419	1.11064878515975	15.099247	4.48396899690613	0.47185146875	0	11.852211	H1.HESC.longPolyA	H1.HESC.longPolyA	5.05374346440483	0.65810784876819	low	none	mid	low	low	mid	low	low	none	mid	mid	low	none	mid	low	low	mid	mid	high	mid	low	low	low	high	low	low	high	low	mid	low	mid	low	yes	unknown	derrienLncRNA	ENSG00000249790	ENSG00000249790	rest	nonFunctional	ENSG00000249790	0
ENSG00000249859.2	0.010899	0.029096	0.010968	0.135016	0.299039	0.150592	0.107969	0.159152	0.043231	0.178321	0.271656	0.375138	0.019675	0.346992	0.083323	0.144226	0.081666	0.178397	0.11608	0.11979	0.034735	0.060139	0.065277	0.276015	0.235708	0.008516	0.155569	0.108805	0.122638	0.152026	0.278966	0.249874	4.62737033441614	4.609494	0.0104134990353185	0.1440466875	0.008516	0.375138	MCF.7.longPolyA	none	1.08111426200028	0.1102254007597	mid	high	mid	mid	high	high	high	mid	high	mid	mid	high	mid	high	mid	mid	high	high	mid	mid	high	high	mid	high	high	mid	mid	high	high	mid	high	high	yes	unknown	derrienLncRNA	ENSG00000249859	ENSG00000249859	rest	nonFunctional	ENSG00000249859	1
ENSG00000250271.1	0	0.001151	0	0.000944	0	0.001947	0	0	0	0	0.007409	0	0	0	0.002037	0	0	0	0.000563	0.00377	0.001056	0.054372	0.012034	0	1.022491	0	0	0	0	0	0.000874	0	0.542965959732148	1.108648	0.0325890660572903	0.03464525	0	1.022491	A549.longPolyA	A549.longPolyA	18.8054697270654	0.800024366545411	none	low	none	low	none	low	none	none	none	none	low	none	none	none	low	none	none	none	low	low	low	high	mid	none	high	none	none	none	none	none	low	none	yes	unknown	derrienLncRNA	ENSG00000250271	ENSG00000250271	rest	nonFunctional	ENSG00000250271	0
ENSG00000250337.1	0	0.002514	0	0.002206	0.001452	0.000408	0.016757	0.019976	0.00409	0.00516	0.000341	0.010926	0	0.035913	0.011473	0.000531	0.00077	0.299807	0.000449	0.339847	0.00573	0.082853	0.031595	0.212969	0.297154	0	0.135406	0.054202	0.312105	0.00204	0.261093	0.392913	3.47961867554566	2.54068	0.0157653825207742	0.07939625	0	0.392913	GM12878.longPolyA	none	1.15614673661971	0.180242498605816	none	mid	none	low	low	low	mid	low	mid	low	low	mid	none	mid	low	low	low	high	low	high	mid	high	mid	high	high	none	mid	high	high	low	high	high	yes	unknown	derrienLncRNA	ENSG00000250337	ENSG00000250337	rest	nonFunctional	ENSG00000250337	0
ENSG00000250666.1	0	0	0	0	0	0	0.023162	0	0	0	0.002545	0	0	0.372822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375120772406298	0.398529	0.00434115826880544	0.01245403125	0	0.372822	K562.longPolyA	K562.longPolyA	16.0962783870132	0.818264298587201	none	none	none	none	none	none	mid	none	none	none	low	none	none	high	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250666	ENSG00000250666	rest	nonFunctional	ENSG00000250666	0
ENSG00000250742.1	0.026588	0.008664	0.023543	0.460169	0.002645	0.000581	0	0.429828	0	0.798625	0.029361	0.000223	0.041995	0.001032	0.000793	0.673737	0.074431	0.000975	0.257497	0.003357	0.081137	0.003667	1.858324	0.000467	0.047107	0.032625	0.00806	0.005263	0.002532	0.474473	0.000498	0.020897	2.98452876992171	5.369094	0.140390933043125	0.1677841875	0	1.858324	SK.N.SH_RA.longPolyA	none	2.32690436688058	0.331795879622641	high	mid	high	high	low	low	none	high	none	high	mid	low	high	low	low	high	mid	low	high	low	high	mid	high	low	mid	high	low	mid	low	high	low	mid	yes	unknown	derrienLncRNA	ENSG00000250742	ENSG00000250742	rest	nonFunctional	ENSG00000250742	0
ENSG00000251002.2	3.7e-05	0	0	0.001435	0	0	0.000611	0	0	0	0	0	0	0.00126	0.000136	0	0	0	0.000218	0.000473	0.000899	0.000223	0.002021	0	0.000119	0	0	0.097839	0	0	0	0.756789	0.605036838359918	0.86206	0.018035095826629	0.026939375	0	0.756789	GM12878.longPolyA	GM12878.longPolyA	7.73504430748475	0.747168164200543	low	none	none	low	none	none	low	none	none	none	none	none	none	low	low	none	none	none	low	low	low	low	low	none	low	none	none	high	none	none	none	high	yes	unknown	derrienLncRNA	ENSG00000251002	ENSG00000251002	rest	nonFunctional	ENSG00000251002	0
ENSG00000251129.1	0	9.5e-05	0	0.000453	0.030543	0.004395	0.559502	0	0	0	0.001026	0.080361	0	1.144685	0.000361	0	0	0.00091	0.001447	0.000494	0	0.103825	0	0.017636	0.465276	0	0.002741	0.006201	0.006	0.001628	0.000929	0.007589	2.0733230334905	2.436097	0.0539684225864829	0.07612803125	0	1.144685	K562.longPolyA	none	2.04589974656033	0.420696928215551	none	low	none	low	high	low	high	none	none	none	low	mid	none	high	low	none	none	low	low	low	none	high	none	mid	high	none	low	mid	low	low	low	mid	yes	unknown	derrienLncRNA	ENSG00000251129	ENSG00000251129	rest	nonFunctional	ENSG00000251129	0
ENSG00000251138.1	0	0	0	0.000382	0	0.001889	0.186192	0	0.000409	0	0	0.0032	0	0.480173	0	0	0	0.000709	0	0.002099	0	0.002745	0	0.001955	0.026166	0	0.002553	0.0019	0.003423	0	0.003996	0.001357	1.37215120119124	0.719148	0.00805892222340323	0.022473375	0	0.480173	K562.longPolyA	none	2.57891316490504	0.563887857388244	none	none	none	low	none	low	high	none	low	none	none	low	none	high	none	none	none	low	none	low	none	mid	none	low	mid	none	low	low	low	none	low	low	yes	unknown	derrienLncRNA	ENSG00000251138	ENSG00000251138	rest	nonFunctional	ENSG00000251138	0
ENSG00000251273.1	0.015158	0.018457	0.008245	1.326197	0.006627	0.037209	0.013874	0.110704	0.043916	0.196186	0.572976	0.176228	0	0.146357	0.08343	0.438156	0.020722	0.189891	0.089706	0.12584	0.042217	0.014965	0.106681	0.029022	0.033052	0.015559	0.356218	0.00518	0.198943	0.523845	0.023306	0.028902	3.77218169604257	4.997769	0.0687458195866603	0.15618028125	0	1.326197	HSMM.longPolyA	none	2.31457687582028	0.271144169798548	mid	high	mid	high	mid	mid	mid	mid	high	mid	high	high	none	mid	mid	high	mid	high	mid	mid	high	mid	mid	mid	mid	mid	high	mid	high	high	mid	mid	yes	unknown	derrienLncRNA	ENSG00000251273	ENSG00000251273	rest	nonFunctional	ENSG00000251273	0
ENSG00000251381.2	0	0	0.042365	0	0	0.001573	0.155663	0	0	0.343844	0.000848	0	0	0.407859	0	0.001246	0.055202	0.179308	0.09591	0.01207	0	0.000245	0.000368	0.001123	0.000542	0	0.000582	0.003021	0.15231	0.001771	0.107941	0.003779	2.97218821651266	1.56757	0.0101045020716089	0.0489865625	0	0.407859	K562.longPolyA	none	1.18617454427008	0.267137287112976	none	none	high	none	none	low	high	none	none	mid	low	none	none	high	none	low	mid	high	mid	mid	none	low	low	low	low	none	low	low	high	low	mid	low	yes	unknown	derrienLncRNA	ENSG00000251381	ENSG00000251381	rest	nonFunctional	ENSG00000251381	0
ENSG00000251434.1	0	0	0	0	0	0.001321	0.00925	0	0	0	0	0.000259	0	0.281791	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000588	0	0	0	0	0.274426947293542	0.293209	0.00247765413288609	0.00916278125	0	0.281791	K562.longPolyA	K562.longPolyA	30.4638918918919	0.859466474111548	none	none	none	none	none	low	mid	none	none	none	none	low	none	high	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000251434	ENSG00000251434	rest	nonFunctional	ENSG00000251434	0
ENSG00000251562.3	0.34984	6.284945	0.533036	4.209771	2.535177	7.479421	10.553021	14.703088	10.210942	4.485092	3.516368	7.345131	1.270735	5.201606	10.332677	1.39749	18.219484	6.682709	12.613309	0.853397	7.006342	3.849294	8.039557	2.991337	6.319659	0.329349	0.569558	3.455093	6.072436	6.732895	7.770858	3.805822	4.60031457040722	185.719439	18.7441627323675	5.80373246875	0.329349	18.219484	NHEK.longNonPolyA.1	none	1.2391603722973	0.127319521284409	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	yes	unknown	derrienLncRNA	ENSG00000251562	ENSG00000251562	rest	nonFunctional	ENSG00000251562	1
ENSG00000253394.1	0	0	0	0	0	0.00196	0.21734	0	0	0	0	0.000995	0	0.345299	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229	0.001435	0	0	0	1.03691131567178	0.567258	0.00504578522860887	0.0177268125	0	0.345299	K562.longPolyA	none	1.58875034508144	0.520089130260295	none	none	none	none	none	low	high	none	none	none	none	low	none	high	none	none	none	none	none	none	none	none	none	none	none	none	none	low	low	none	none	none	yes	unknown	derrienLncRNA	ENSG00000253394	ENSG00000253394	rest	nonFunctional	ENSG00000253394	0
ENSG00000253522.1	0	3.4e-05	0	0	0	0.010398	5.8e-05	0.002438	6e-04	0	0.0798	6.6e-05	0	0.000208	0.00118	0.000436	0	0.009106	0.000856	0.275377	0.000335	0.000193	0.004729	0.001915	0.001705	0	0.004409	0.404453	0.01145	0.000868	0	4.984183	0.837036597420171	5.794797	0.775447686179926	0.18108740625	0	4.984183	GM12878.longPolyA	GM12878.longPolyA	12.323268711074	0.728446867674471	none	low	none	none	none	mid	low	low	low	none	mid	low	none	low	low	low	none	low	low	high	low	low	low	low	low	none	low	high	mid	low	none	high	yes	unknown	derrienLncRNA	ENSG00000253522	ENSG00000253522	rest	nonFunctional	ENSG00000253522	0
ENSG00000253659.1	0	0	0	0	0	0	0	0.001629	0	0	0	0	0	0	0	0	0	0	0	0	0.030652	0	0.539184	0	0	0	0	0	0	0	0	0	0.329632454891143	0.571465	0.00907923231956351	0.01785828125	0	0.539184	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	17.5904998042542	0.830187391822377	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	none	high	none	high	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000253659	ENSG00000253659	rest	nonFunctional	ENSG00000253659	0
ENSG00000254166.1	0	0	0	0.001909	0	0	0	0	0	0	0	0	0	0	0	0.00684	0.006964	2.09401	0.001198	0.42459	0	0.006238	0	0	0.008888	0	0	0.035501	1.399891	0	1.226744	0.107797	2.03614968192726	5.32057	0.230909982330415	0.1662678125	0	2.09401	HEPG2.longNonPolyA	none	1.49583789023574	0.366238044521162	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	low	low	high	low	high	none	mid	none	none	mid	none	none	mid	high	none	high	mid	yes	unknown	derrienLncRNA	ENSG00000254166	ENSG00000254166	rest	nonFunctional	ENSG00000254166	0
ENSG00000254277.1	0	0	0	0	0	0	0	0	0	0	0.001344	0	0	0	0	0	0	0	0	0	0	0	0	1.217229	0	0	3.131322	0	0	0.000987	0	0	0.861999027637605	4.350882	0.34500834656677	0.1359650625	0	3.131322	H1.HESC.longPolyA	none	2.5725003265614	0.604142694333481	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	none	high	none	none	high	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000254277	ENSG00000254277	rest	nonFunctional	ENSG00000254277	0
ENSG00000254337.1	0	0.002072	0	0.051673	0.058701	0	0	0.213687	0	0	0.000895	0.445755	0	0	0.003138	0	0	0	0	0	0.036699	0	0.765086	0	0	0	0	0	0	0.003081	0.001347	0	1.93804268054531	1.582134	0.0244832850881573	0.0494416875	0	0.765086	SK.N.SH_RA.longPolyA	none	1.71638231764086	0.430418173117407	none	mid	none	mid	high	none	none	mid	none	none	low	high	none	none	low	none	none	none	none	none	high	none	high	none	none	none	none	none	none	low	low	none	yes	unknown	derrienLncRNA	ENSG00000254337	ENSG00000254337	rest	nonFunctional	ENSG00000254337	0
ENSG00000254339.1	0	0	0	0.000477	0	0	0	0	0	0.00226	0.001597	0	0	0	0	0	0.001029	0	0	0	0	0	0	2.684357	0	0	4.310779	0.00097	0	0.002399	0	0	0.976277362770479	7.003868	0.782440677845984	0.218870875	0	4.310779	H1.HESC.longPolyA	none	1.6058888590452	0.525041498144758	none	none	none	low	none	none	none	none	none	low	low	none	none	none	none	none	low	none	none	none	none	none	none	high	none	none	high	low	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000254339	ENSG00000254339	rest	nonFunctional	ENSG00000254339	0
ENSG00000254934.1	0	0	0	0	0	0	0.000164	0.000635	0	0.000987	0.003569	0	0	0	0	0	0.000271	0.000558	0	0	0	0.000186	0	3.317678	0	0	6.535696	0.000225	0	0.001491	0.000449	0.000196	0.933466783549468	9.862105	1.63493279827598	0.30819078125	0	6.535696	H1.HESC.longPolyA	none	1.96996091844959	0.560118045407856	none	none	none	none	none	none	low	low	none	low	low	none	none	none	none	none	low	low	none	none	none	low	none	high	none	none	high	low	none	low	low	low	yes	unknown	derrienLncRNA	ENSG00000254934	ENSG00000254934	rest	nonFunctional	ENSG00000254934	0
ENSG00000255135.1	0.003754	0.007776	0	0.403077	0.029495	0.014417	0.125677	0.292807	0.009954	0.161746	0.170332	0.517723	0	0.562522	0.186079	0.317685	0.009708	0.08716	0.154271	0.227557	0.016182	0.023319	0.321186	0.181521	0.283609	0.008563	0.967141	0.10916	0.109416	0.465787	0.401824	0.376807	4.23355703008374	6.546255	0.0477943212967087	0.20457046875	0	0.967141	H1.HESC.longPolyA	none	1.71929453425822	0.174094387309126	mid	mid	none	high	high	mid	high	mid	mid	mid	mid	high	none	high	mid	high	mid	mid	mid	high	mid	high	high	high	high	mid	high	high	high	high	high	high	yes	unknown	derrienLncRNA	ENSG00000255135	ENSG00000255135	rest	nonFunctional	ENSG00000255135	0
ENSG00000255717.1	0.005327	0.035148	0.037614	0.770889	0.08581	0.276164	0.723606	1.498253	0.074703	1.804854	1.900086	1.476003	0.048448	5.741102	0.845858	1.084347	0.216751	0.680019	1.931628	1.185054	0.045169	0.183741	0.557569	1.163593	1.872581	0.028863	4.731593	0.424665	1.271247	0.898046	8.750198	1.824061	4.01410123316999	42.17299	3.46812224854329	1.3179059375	0.005327	8.750198	HELA.S3.longPolyA	none	1.52413212654992	0.225146936151438	mid	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	high	yes	unknown	derrienLncRNA	ENSG00000255717	ENSG00000255717	rest	nonFunctional	ENSG00000255717	1
ENSG00000255794.1	0	0	0	0.000475	0	0	0	0	0	0	0	0.000328	0	0	0	0	0	0.000114	0	0.000133	0	0	0	0.490108	0	0	0.076042	0.001696	0.000952	0	0	2e-04	0.639485054793524	0.570048	0.00760766416032258	0.017814	0	0.490108	H1.HESC.longNonPolyA	H1.HESC.longNonPolyA	6.4452276373583	0.728091270032363	none	none	none	low	none	none	none	none	none	none	none	low	none	none	none	none	none	low	none	low	none	none	none	high	none	none	mid	low	low	none	none	low	yes	unknown	derrienLncRNA	ENSG00000255794	ENSG00000255794	rest	nonFunctional	ENSG00000255794	1
